audio_input,text,languages_detected,is_code_switching,utterance_id,user_id,timestamp,llm_response,llm_response_phoneme,tts_output_file,latency_llm_s,latency_tts_s,error,detected_languages
2318_audio02.wav,"Aku butuh travel Umrah simple, tapi include Madinah Pisid.",['id'],True,audio02,2318,2026-05-31T00:42:38.283165,"Anda dapat mencari paket umrah reguler yang menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut sudah mencakup visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.","Anda dapat mencari paket umrah reguler yang menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut sudah mencakup visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.",tts_2318_audio02.wav,7.532,4.095,,"id, en, ar"
2318_audio03.wav,"Can you help? Aku arrange transport dari Jeddah ke Madinah, Temuru.","['id', 'en']",True,audio03,2318,2026-05-31T00:42:55.944367,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.",tts_2318_audio03.wav,9.87,3.264,,"id, en, ar"
2318_audio04.wav,Explain step by step cara apply Pisa Saudi dengan benar.,['id'],True,audio04,2318,2026-05-31T00:43:15.101237,Anda dapat memulai pendaftaran melalui situs resmi visa Arab Saudi atau aplikasi Nusuk. Lengkapi data diri dan unggah dokumen pendukung seperti paspor serta foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,Anda dapat memulai pendaftaran melalui situs resmi visa Arab Saudi atau aplikasi Nusuk. Lengkapi data diri dan unggah dokumen pendukung seperti paspor serta foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,tts_2318_audio04.wav,11.725,4.859,,"id, en"
2318_audio05.wav,Ya ahi uridu buflaik ila jeddah al usbu al kalim hal bisa bantu ajidah afdal skedul warilfatan mubasirah,['id'],True,audio05,2318,2026-05-31T00:43:37.715992,Saya tidak dapat memberikan jadwal penerbangan secara langsung atau membantu proses pemesanan tiket. Anda dapat mencari jadwal penerbangan langsung terbaik melalui aplikasi pembanding tiket atau situs resmi maskapai penerbangan.,Saya tidak dapat memberikan jadwal penerbangan secara langsung atau membantu proses pemesanan tiket. Anda dapat mencari jadwal penerbangan langsung terbaik melalui aplikasi pembanding tiket atau situs resmi maskapai penerbangan.,tts_2318_audio05.wav,10.392,3.781,,"id, ar"
2318_audio06.wav,uridu arrange transport min jeddah illa madinah gadan,[],True,audio06,2318,2026-05-31T00:43:57.913687,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.",tts_2318_audio06.wav,7.629,3.289,,"en, ar"
2318_audio09.wav,Mungkin book transport Min Makkah ila Madinah untuk besok.,['id'],True,audio09,2318,2026-05-31T00:44:14.857528,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut besok.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut besok.",tts_2318_audio09.wav,10.375,3.304,,"id, en, ar"
2318_audio10.wav,Apa perbedaan umrah dan haji secara detail dalam Islam?,['id'],True,audio10,2318,2026-05-31T00:44:34.561067,"Haji adalah ibadah wajib yang dilaksanakan pada waktu tertentu dan mencakup rukun wukuf di Arafah. Sementara itu, umrah dapat dilakukan kapan saja tanpa menyertakan prosesi wukuf dalam rangkaian ibadahnya.","Haji adalah ibadah wajib yang dilaksanakan pada waktu tertentu dan mencakup rukun wukuf di Arafah. Sementara itu, umrah dapat dilakukan kapan saja tanpa menyertakan prosesi wukuf dalam rangkaian ibadahnya.",tts_2318_audio10.wav,9.868,3.543,,"id, ar"
2318_audio13.wav,Jelaskan step by step cara booking flight ke Jeddah secara online,['id'],True,audio13,2318,2026-05-31T00:44:53.993934,"Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan, pilih jadwal yang diinginkan, lalu lengkapi data diri penumpang. Terakhir, lakukan pembayaran melalui metode yang telah disediakan untuk menyelesaikan pesanan.","Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan, pilih jadwal yang diinginkan, lalu lengkapi data diri penumpang. Terakhir, lakukan pembayaran melalui metode yang telah disediakan untuk menyelesaikan pesanan.",tts_2318_audio13.wav,14.504,5.065,,"id, en, ar"
2318_audio19.wav,Akhianan saya bingung mulai dari mana untuk umrah.,['id'],True,audio19,2318,2026-05-31T00:45:19.581701,"Mulailah dengan menentukan anggaran serta memilih antara menggunakan paket agen perjalanan atau berangkat secara mandiri. Setelah itu, pastikan dokumen penting seperti paspor dan visa sudah Anda siapkan dengan benar.","Mulailah dengan menentukan anggaran serta memilih antara menggunakan paket agen perjalanan atau berangkat secara mandiri. Setelah itu, pastikan dokumen penting seperti paspor dan visa sudah Anda siapkan dengan benar.",tts_2318_audio19.wav,9.809,3.589,,"id, ar"
2319_Audio1.wav,"Aku mau book fly ke jendah minggu depan, bisa bantu schedule?",['id'],True,Audio1,2319,2026-05-31T00:45:39.023842,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,tts_2319_Audio1.wav,8.366,3.737,,"id, en"
2319_Audio10.wav,Apa perbedaan umroh dan hajj sejarah detail dalam Islam?,['id'],False,Audio10,2319,2026-05-31T00:45:57.140315,"Haji merupakan rukun Islam yang wajib dilaksanakan pada bulan Dzulhijjah dan mencakup rukun wukuf di Arafah. Sementara itu, umrah dapat dilakukan kapan saja tanpa melibatkan prosesi wukuf dalam rangkaian ritualnya.","Haji merupakan rukun Islam yang wajib dilaksanakan pada bulan Dzulhijjah dan mencakup rukun wukuf di Arafah. Sementara itu, umrah dapat dilakukan kapan saja tanpa melibatkan prosesi wukuf dalam rangkaian ritualnya.",tts_2319_Audio10.wav,16.572,4.58,,id
2319_Audio13.wav,Jelaskan step by step cara booking flight ke jeddah secara online.,['id'],True,Audio13,2319,2026-05-31T00:46:24.332799,"Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan dan detail penumpang, lalu pilih jadwal yang tersedia. Terakhir, selesaikan pembayaran melalui metode yang disediakan untuk mengonfirmasi pesanan Anda.","Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan dan detail penumpang, lalu pilih jadwal yang tersedia. Terakhir, selesaikan pembayaran melalui metode yang disediakan untuk mengonfirmasi pesanan Anda.",tts_2319_Audio13.wav,17.244,5.331,,"id, en, ar"
2319_Audio16.wav,Guide aku cara pilih hotel di Mekah dekat Haram dengan budget terbatas.,['id'],True,Audio16,2319,2026-05-31T00:46:52.941716,Gunakan aplikasi perjalanan dengan fitur filter harga untuk mencari penginapan yang sesuai dengan anggaran Anda. Pilihlah hotel di area yang menyediakan layanan bus jemputan gratis menuju Masjidil Haram agar tetap hemat.,Gunakan aplikasi perjalanan dengan fitur filter harga untuk mencari penginapan yang sesuai dengan anggaran Anda. Pilihlah hotel di area yang menyediakan layanan bus jemputan gratis menuju Masjidil Haram agar tetap hemat.,tts_2319_Audio16.wav,15.506,3.878,,"id, en"
2319_Audio19.wav,Ah yanan saya bingung mulai dari mana untuk umroh,['id'],False,Audio19,2319,2026-05-31T00:47:18.351362,"Mulailah dengan menentukan anggaran perjalanan serta memilih antara menggunakan jasa agen umrah atau berangkat secara mandiri. Setelah itu, pastikan dokumen penting seperti paspor dan visa sudah Anda siapkan dengan benar.","Mulailah dengan menentukan anggaran perjalanan serta memilih antara menggunakan jasa agen umrah atau berangkat secara mandiri. Setelah itu, pastikan dokumen penting seperti paspor dan visa sudah Anda siapkan dengan benar.",tts_2319_Audio19.wav,9.789,3.873,,id
2319_Audio2.wav,Aku butuh travel umrah simple tapi include Madinah visit.,['id'],True,Audio2,2319,2026-05-31T00:47:38.046919,"Anda dapat mencari paket umrah reguler yang menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut sudah mencakup visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.","Anda dapat mencari paket umrah reguler yang menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut sudah mencakup visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.",tts_2319_Audio2.wav,10.762,4.199,,"id, en, ar"
2319_Audio3.wav,Can you help aku arrange transport dari Jeddah ke Bandidah tomorrow?,"['id', 'en']",True,Audio3,2319,2026-05-31T00:47:59.053935,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah besok.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah besok.",tts_2319_Audio3.wav,8.953,3.487,,"id, en, ar"
2319_Audio4.wav,Explain step by step cara apply visa Saudi dengan benar,['id'],True,Audio4,2319,2026-05-31T00:48:17.520089,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir digital serta unggah dokumen seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir digital serta unggah dokumen seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,tts_2319_Audio4.wav,10.589,4.758,,"id, en"
2319_Audio5.wav,"Ya akhi, uridu bukfla ila jadda al-usbu'a al-qadim. Hal bisa bantu adida afdha siadul warilata mubashirah?",['id'],True,Audio5,2319,2026-05-31T00:48:38.896809,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda dapat mencari jadwal penerbangan langsung terbaik melalui aplikasi pembanding tiket atau situs resmi maskapai.,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda dapat mencari jadwal penerbangan langsung terbaik melalui aplikasi pembanding tiket atau situs resmi maskapai.,tts_2319_Audio5.wav,9.522,3.475,,"id, ar"
2319_Audio6.wav,Uri do arrange transport min jeddah ila Madinah Wadan,['en'],True,Audio6,2319,2026-05-31T00:48:57.917294,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan ke Madinah besok.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan ke Madinah besok.",tts_2319_Audio6.wav,10.482,3.235,,"en, ar"
2323_audio01.wav,"Aku mau book flight ke jadah minggu depan, bisa bantu schedule.",['id'],True,audio01,2323,2026-05-31T00:49:17.664650,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda disarankan menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda disarankan menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,tts_2323_audio01.wav,7.102,3.636,,"id, en"
2323_audio02.wav,"Aku butuh travel umrah, simple, tapi include Madinah Fisik.",['id'],True,audio02,2323,2026-05-31T00:49:34.416898,"Anda dapat mencari paket umrah reguler yang menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.","Anda dapat mencari paket umrah reguler yang menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.",tts_2323_audio02.wav,8.69,3.844,,"id, en, ar"
2323_audio03.wav,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,"['id', 'en']",True,audio03,2323,2026-05-31T00:49:52.976841,"Saya tidak dapat membantu melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.","Saya tidak dapat membantu melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.",tts_2323_audio03.wav,6.548,3.174,,"id, en, ar"
2323_audio04.wav,Explain step by step cara apply visa Saudi dengan benar.,['id'],True,audio04,2323,2026-05-31T00:50:08.718598,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir digital serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir digital serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,tts_2323_audio04.wav,8.372,4.341,,"id, en"
2323_audio05.wav,ya akhi uridu bookfly ila jaddah al usbu al qadhim hal bisa bantu ajida afdal skidul wa rehlatan mubashirah,['id'],True,audio05,2323,2026-05-31T00:50:27.459854,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda disarankan menggunakan aplikasi pembanding tiket atau situs resmi maskapai untuk mencari jadwal penerbangan langsung yang terbaik ke Jeddah.,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda disarankan menggunakan aplikasi pembanding tiket atau situs resmi maskapai untuk mencari jadwal penerbangan langsung yang terbaik ke Jeddah.,tts_2323_audio05.wav,9.588,3.728,,"id, ar"
2323_audio06.wav,urido arranged transport min jeddah ila madinah khoden,[],True,audio06,2323,2026-05-31T00:50:46.801929,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah hari ini.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah hari ini.",tts_2323_audio06.wav,9.758,3.292,,"en, ar"
2323_audio13.wav,Jelaskan step by step cara booking flight ke Jeddah secara online.,['id'],True,audio13,2323,2026-05-31T00:51:05.895775,"Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan serta jumlah penumpang, lalu pilih jadwal yang tersedia. Lengkapi data diri dan selesaikan pembayaran melalui metode yang telah disediakan.","Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan serta jumlah penumpang, lalu pilih jadwal yang tersedia. Lengkapi data diri dan selesaikan pembayaran melalui metode yang telah disediakan.",tts_2323_audio13.wav,7.15,4.873,,"id, en, ar"
2323_audio14.wav,How to prepare dokumen umrah dari Indonesia dengan benar,['id'],True,audio14,2323,2026-05-31T00:51:23.961205,Pastikan paspor Anda memiliki masa berlaku minimal enam bulan sebelum tanggal keberangkatan. Segera urus visa melalui agen perjalanan resmi atau aplikasi Nusuk serta lengkapi sertifikat vaksinasi yang diperlukan.,Pastikan paspor Anda memiliki masa berlaku minimal enam bulan sebelum tanggal keberangkatan. Segera urus visa melalui agen perjalanan resmi atau aplikasi Nusuk serta lengkapi sertifikat vaksinasi yang diperlukan.,tts_2323_audio14.wav,9.055,3.57,,"id, en, ar"
2323_audio15.wav,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa.,[],False,audio15,2323,2026-05-31T00:51:42.618769,"Siapkan dokumen penting seperti paspor, visa, dan bukti vaksinasi. Bawalah perlengkapan ibadah seperti kain ihram, obat-obatan pribadi, serta pakaian yang nyaman. Pastikan juga membawa perlengkapan mandi untuk menunjang kebutuhan Anda.","Siapkan dokumen penting seperti paspor, visa, dan bukti vaksinasi. Bawalah perlengkapan ibadah seperti kain ihram, obat-obatan pribadi, serta pakaian yang nyaman. Pastikan juga membawa perlengkapan mandi untuk menunjang kebutuhan Anda.",tts_2323_audio15.wav,18.104,4.355,,ar
2323_audio16.wav,Guide aku cara pilih hotel di Makkah dekat haram dengan budget terbatas,['id'],True,audio16,2323,2026-05-31T00:52:11.109980,Gunakan fitur filter harga pada aplikasi pemesanan hotel untuk menemukan penginapan yang sesuai dengan anggaran Anda. Anda juga bisa memilih hotel yang sedikit lebih jauh namun menyediakan layanan bus jemputan gratis menuju Masjidil Haram.,Gunakan fitur filter harga pada aplikasi pemesanan hotel untuk menemukan penginapan yang sesuai dengan anggaran Anda. Anda juga bisa memilih hotel yang sedikit lebih jauh namun menyediakan layanan bus jemputan gratis menuju Masjidil Haram.,tts_2323_audio16.wav,9.092,3.739,,"id, en, ar"
2323_audio18.wav,I feel overwhelmed dengan persiapan umrah Ada tips sederhana,['id'],True,audio18,2323,2026-05-31T00:52:29.959410,Buatlah daftar prioritas agar Anda dapat menyelesaikan setiap tahapan secara bertahap. Fokuslah pada hal mendasar seperti dokumen perjalanan dan perlengkapan ibadah terlebih dahulu. Anda juga dapat menggunakan jasa agen perjalanan untuk meringankan beban persiapan.,Buatlah daftar prioritas agar Anda dapat menyelesaikan setiap tahapan secara bertahap. Fokuslah pada hal mendasar seperti dokumen perjalanan dan perlengkapan ibadah terlebih dahulu. Anda juga dapat menggunakan jasa agen perjalanan untuk meringankan beban persiapan.,tts_2323_audio18.wav,19.657,4.809,,"id, en, ar"
2325_audio1.wav,Aku mau book flight ke Jeddah minggu depan bisa bantu schedule,['id'],True,audio1,2325,2026-05-31T00:53:00.450185,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs web resmi maskapai untuk mencari jadwal yang tersedia.,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs web resmi maskapai untuk mencari jadwal yang tersedia.,tts_2325_audio1.wav,6.745,3.685,,"id, en, ar"
2325_audio10.wav,I feel overwhelmed dengan persiapan umrah. Ada tips sederhana.,['id'],True,audio10,2325,2026-05-31T00:53:16.902915,Buatlah daftar prioritas agar Anda dapat menyelesaikan persiapan secara bertahap. Anda juga dapat menggunakan jasa agen perjalanan untuk mempermudah pengurusan dokumen dan akomodasi.,Buatlah daftar prioritas agar Anda dapat menyelesaikan persiapan secara bertahap. Anda juga dapat menggunakan jasa agen perjalanan untuk mempermudah pengurusan dokumen dan akomodasi.,tts_2325_audio10.wav,17.247,3.451,,"id, en, ar"
2325_audio2.wav,"Aku butuh travel, umrah simple tapi include Madinah visit.",['id'],True,audio2,2325,2026-05-31T00:53:43.621638,"Anda dapat mencari paket umrah reguler yang sudah menyertakan kunjungan ke Madinah dalam jadwal perjalanannya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.","Anda dapat mencari paket umrah reguler yang sudah menyertakan kunjungan ke Madinah dalam jadwal perjalanannya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.",tts_2325_audio2.wav,7.54,4.186,,"id, en, ar"
2325_audio3.wav,Can you help? Aku arrange transport dari Jeddah ke Marina Tomorrow.,"['id', 'en']",True,audio3,2325,2026-05-31T00:54:01.376191,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah besok.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah besok.",tts_2325_audio3.wav,12.258,3.758,,"id, en, ar"
2325_audio4.wav,Explain step by step cara apply visa Saudi dengan benar.,['id'],True,audio4,2325,2026-05-31T00:54:23.413426,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir digital serta unggah dokumen seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir digital serta unggah dokumen seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,tts_2325_audio4.wav,13.903,4.949,,"id, en"
2325_audio5.wav,"Ya akhi, uridu buk flek ila jidda al-usbu'a al-qadim. Hal bisa bantu ajidda afdol skajul warikhletan mubashyrah?",['id'],True,audio5,2325,2026-05-31T00:54:48.286078,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda dapat mencari jadwal penerbangan langsung terbaik menggunakan aplikasi pembanding tiket atau situs resmi maskapai.,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda dapat mencari jadwal penerbangan langsung terbaik menggunakan aplikasi pembanding tiket atau situs resmi maskapai.,tts_2325_audio5.wav,10.943,3.896,,"id, ar"
2325_audio6.wav,Uri du orange transport menjedah ila Madinah Qadan.,[],True,audio6,2325,2026-05-31T00:55:09.176508,"Saya tidak dapat membantu melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan ke Madinah besok.","Saya tidak dapat membantu melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan ke Madinah besok.",tts_2325_audio6.wav,7.491,3.747,,"en, ar"
2325_audio7.wav,buk fly ke jeddah lalu lanjut ke madinah schedule terbaik kapan,['id'],True,audio7,2325,2026-05-31T00:55:26.436508,"Saya tidak dapat melakukan pemesanan tiket atau menentukan jadwal terbaik karena informasi penerbangan bersifat dinamis. Anda dapat menggunakan aplikasi pembanding tiket untuk mencari jadwal yang paling efisien. Setelah tiba di Jeddah, Anda bisa menggunakan kereta cepat Haramain untuk menuju Madinah.","Saya tidak dapat melakukan pemesanan tiket atau menentukan jadwal terbaik karena informasi penerbangan bersifat dinamis. Anda dapat menggunakan aplikasi pembanding tiket untuk mencari jadwal yang paling efisien. Setelah tiba di Jeddah, Anda bisa menggunakan kereta cepat Haramain untuk menuju Madinah.",tts_2325_audio7.wav,22.388,5.67,,"id, en, ar"
2325_audio8.wav,Apa perbedaan umrah dan hajj secara detail dalam Islam?,['id'],True,audio8,2325,2026-05-31T00:56:00.525929,"Haji adalah rukun Islam yang wajib dilaksanakan pada waktu tertentu dan mencakup prosesi wukuf di Arafah. Sementara itu, umrah dapat dilakukan kapan saja tanpa melibatkan rangkaian ibadah wukuf.","Haji adalah rukun Islam yang wajib dilaksanakan pada waktu tertentu dan mencakup prosesi wukuf di Arafah. Sementara itu, umrah dapat dilakukan kapan saja tanpa melibatkan rangkaian ibadah wukuf.",tts_2325_audio8.wav,11.517,3.789,,"id, ar"
2325_audio9.wav,How to prepare dokumen umrah dari Indonesia dengan benar,['id'],True,audio9,2325,2026-05-31T00:56:21.855870,Siapkan paspor dengan masa berlaku minimal enam bulan serta dokumen identitas yang valid. Uruslah visa umrah melalui agen perjalanan resmi atau aplikasi Nusuk. Pastikan juga Anda telah melengkapi persyaratan vaksinasi yang diwajibkan.,Siapkan paspor dengan masa berlaku minimal enam bulan serta dokumen identitas yang valid. Uruslah visa umrah melalui agen perjalanan resmi atau aplikasi Nusuk. Pastikan juga Anda telah melengkapi persyaratan vaksinasi yang diwajibkan.,tts_2325_audio9.wav,9.805,4.7,,"id, en, ar"
2326_audio01.wav,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",['id'],True,audio01,2326,2026-05-31T00:56:42.391134,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,tts_2326_audio01.wav,10.218,3.793,,"id, en, ar"
2326_audio02.wav,aku butuh travel umrah simple tapi include madina visit,['id'],True,audio02,2326,2026-05-31T00:57:02.416290,"Anda dapat mencari paket umrah reguler yang sudah menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan lebih praktis.","Anda dapat mencari paket umrah reguler yang sudah menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan lebih praktis.",tts_2326_audio02.wav,9.665,4.303,,"id, en, ar"
2326_audio03.wav,can you help aku arrange transport dari jeddah ke madinah to morrow,"['id', 'en']",True,audio03,2326,2026-05-31T00:57:22.405702,"Saya tidak dapat membantu pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan besok.","Saya tidak dapat membantu pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan besok.",tts_2326_audio03.wav,8.413,3.161,,"id, en, ar"
2326_audio04.wav,Explain step by step cara apply visa Saudi dengan benar,['id'],True,audio04,2326,2026-05-31T00:57:39.998427,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,tts_2326_audio04.wav,12.766,5.649,,"id, en"
2326_audio05.wav,ya akhi uridu buk flaik ila jiddah al usbu al qadim hal bisa bantu ajidah afdal skidul warihlatan mubasyrah,['id'],True,audio05,2326,2026-05-31T00:58:04.462613,Saya tidak dapat melakukan pemesanan tiket atau memberikan jadwal penerbangan secara langsung. Anda disarankan menggunakan aplikasi pembanding tiket atau situs resmi maskapai untuk mencari jadwal penerbangan langsung yang terbaik.,Saya tidak dapat melakukan pemesanan tiket atau memberikan jadwal penerbangan secara langsung. Anda disarankan menggunakan aplikasi pembanding tiket atau situs resmi maskapai untuk mencari jadwal penerbangan langsung yang terbaik.,tts_2326_audio05.wav,359.968,4.893,,"id, ar"
